Time,QueueID,Allocation,FairShare
399,test-department,16.000000,16.000000
399,test-queue1,16.000000,0.000000
399,test-queue2,0.000000,8.000000
399,test-queue3,0.000000,8.000000
400,test-queue3,0.000000,8.000000
400,test-department,16.000000,16.000000
400,test-queue1,16.000000,0.000000
400,test-queue2,0.000000,8.000000
401,test-queue1,16.000000,0.000000
401,test-queue2,0.000000,8.000000
401,test-queue3,0.000000,8.000000
401,test-department,16.000000,16.000000
402,test-queue2,0.000000,8.000000
402,test-queue3,0.000000,8.000000
402,test-department,16.000000,16.000000
402,test-queue1,16.000000,0.000000
403,test-department,16.000000,16.000000
403,test-queue1,16.000000,0.000000
403,test-queue2,0.000000,8.000000
403,test-queue3,0.000000,8.000000
404,test-queue2,0.000000,8.000000
404,test-queue3,0.000000,8.000000
404,test-department,16.000000,16.000000
404,test-queue1,16.000000,0.000000
405,test-queue2,0.000000,8.000000
405,test-queue3,0.000000,8.000000
405,test-department,16.000000,16.000000
405,test-queue1,16.000000,0.000000
406,test-queue1,16.000000,0.000000
406,test-queue2,0.000000,8.000000
406,test-queue3,0.000000,8.000000
406,test-department,16.000000,16.000000
407,test-queue1,16.000000,0.000000
407,test-queue2,0.000000,8.000000
407,test-queue3,0.000000,8.000000
407,test-department,16.000000,16.000000
408,test-queue2,0.000000,8.000000
408,test-queue3,0.000000,8.000000
408,test-department,16.000000,16.000000
408,test-queue1,16.000000,0.000000
409,test-department,16.000000,16.000000
409,test-queue1,16.000000,0.000000
409,test-queue2,0.000000,8.000000
409,test-queue3,0.000000,8.000000
410,test-queue2,0.000000,8.000000
410,test-queue3,0.000000,8.000000
410,test-department,16.000000,16.000000
410,test-queue1,16.000000,0.000000
411,test-department,16.000000,16.000000
411,test-queue1,16.000000,0.000000
411,test-queue2,0.000000,8.000000
411,test-queue3,0.000000,8.000000
412,test-queue3,0.000000,8.000000
412,test-department,16.000000,16.000000
412,test-queue1,16.000000,0.000000
412,test-queue2,0.000000,8.000000
413,test-queue2,0.000000,8.000000
413,test-queue3,0.000000,8.000000
413,test-department,16.000000,16.000000
413,test-queue1,16.000000,0.000000
414,test-queue3,0.000000,8.000000
414,test-department,16.000000,16.000000
414,test-queue1,16.000000,0.000000
414,test-queue2,0.000000,8.000000
415,test-queue1,16.000000,0.000000
415,test-queue2,0.000000,8.000000
415,test-queue3,0.000000,8.000000
415,test-department,16.000000,16.000000
416,test-queue3,0.000000,8.000000
416,test-department,16.000000,16.000000
416,test-queue1,16.000000,0.000000
416,test-queue2,0.000000,8.000000
417,test-department,16.000000,16.000000
417,test-queue1,16.000000,0.000000
417,test-queue2,0.000000,8.000000
417,test-queue3,0.000000,8.000000
418,test-queue3,0.000000,8.000000
418,test-department,16.000000,16.000000
418,test-queue1,16.000000,0.000000
418,test-queue2,0.000000,8.000000
419,test-queue2,0.000000,8.000000
419,test-queue3,0.000000,8.000000
419,test-department,16.000000,16.000000
419,test-queue1,16.000000,0.000000
420,test-department,16.000000,16.000000
420,test-queue1,16.000000,0.000000
420,test-queue2,0.000000,8.000000
420,test-queue3,0.000000,8.000000
421,test-department,16.000000,16.000000
421,test-queue1,16.000000,0.000000
421,test-queue2,0.000000,8.000000
421,test-queue3,0.000000,8.000000
422,test-queue1,16.000000,0.000000
422,test-queue2,0.000000,8.000000
422,test-queue3,0.000000,8.000000
422,test-department,16.000000,16.000000
423,test-queue2,0.000000,8.000000
423,test-queue3,0.000000,8.000000
423,test-department,16.000000,16.000000
423,test-queue1,16.000000,0.000000
424,test-queue2,0.000000,8.000000
424,test-queue3,0.000000,8.000000
424,test-department,16.000000,16.000000
424,test-queue1,16.000000,0.000000
425,test-queue1,16.000000,0.000000
425,test-queue2,0.000000,8.000000
425,test-queue3,0.000000,8.000000
425,test-department,16.000000,16.000000
426,test-queue2,0.000000,8.000000
426,test-queue3,0.000000,8.000000
426,test-department,16.000000,16.000000
426,test-queue1,16.000000,0.000000
427,test-queue3,0.000000,8.000000
427,test-department,16.000000,16.000000
427,test-queue1,16.000000,0.000000
427,test-queue2,0.000000,8.000000
428,test-queue3,0.000000,8.000000
428,test-department,16.000000,16.000000
428,test-queue1,16.000000,0.000000
428,test-queue2,0.000000,8.000000
429,test-department,16.000000,16.000000
429,test-queue1,16.000000,0.000000
429,test-queue2,0.000000,8.000000
429,test-queue3,0.000000,8.000000
430,test-department,16.000000,16.000000
430,test-queue1,16.000000,0.000000
430,test-queue2,0.000000,8.000000
430,test-queue3,0.000000,8.000000
431,test-queue2,0.000000,8.000000
431,test-queue3,0.000000,8.000000
431,test-department,16.000000,16.000000
431,test-queue1,16.000000,0.000000
432,test-queue3,0.000000,8.000000
432,test-department,16.000000,16.000000
432,test-queue1,16.000000,0.000000
432,test-queue2,0.000000,8.000000
433,test-queue2,0.000000,8.000000
433,test-queue3,0.000000,8.000000
433,test-department,16.000000,16.000000
433,test-queue1,16.000000,0.000000
434,test-department,16.000000,16.000000
434,test-queue1,16.000000,0.000000
434,test-queue2,0.000000,8.000000
434,test-queue3,0.000000,8.000000
435,test-queue2,0.000000,8.000000
435,test-queue3,0.000000,8.000000
435,test-department,16.000000,16.000000
435,test-queue1,16.000000,0.000000
436,test-queue3,0.000000,8.000000
436,test-department,16.000000,16.000000
436,test-queue1,16.000000,0.000000
436,test-queue2,0.000000,8.000000
437,test-queue2,0.000000,8.000000
437,test-queue3,0.000000,8.000000
437,test-department,16.000000,16.000000
437,test-queue1,16.000000,0.000000
438,test-queue2,0.000000,8.000000
438,test-queue3,0.000000,8.000000
438,test-department,16.000000,16.000000
438,test-queue1,16.000000,0.000000
439,test-queue1,16.000000,0.000000
439,test-queue2,0.000000,8.000000
439,test-queue3,0.000000,8.000000
439,test-department,16.000000,16.000000
440,test-queue3,0.000000,8.000000
440,test-department,16.000000,16.000000
440,test-queue1,16.000000,0.000000
440,test-queue2,0.000000,8.000000
441,test-queue3,0.000000,8.000000
441,test-department,16.000000,16.000000
441,test-queue1,16.000000,0.000000
441,test-queue2,0.000000,8.000000
442,test-queue3,0.000000,8.000000
442,test-department,16.000000,16.000000
442,test-queue1,16.000000,0.000000
442,test-queue2,0.000000,8.000000
443,test-queue1,16.000000,0.000000
443,test-queue2,0.000000,8.000000
443,test-queue3,0.000000,8.000000
443,test-department,16.000000,16.000000
444,test-queue1,16.000000,0.000000
444,test-queue2,0.000000,8.000000
444,test-queue3,0.000000,8.000000
444,test-department,16.000000,16.000000
445,test-queue1,16.000000,0.000000
445,test-queue2,0.000000,8.000000
445,test-queue3,0.000000,8.000000
445,test-department,16.000000,16.000000
446,test-queue1,16.000000,0.000000
446,test-queue2,0.000000,8.000000
446,test-queue3,0.000000,8.000000
446,test-department,16.000000,16.000000
447,test-queue3,0.000000,8.000000
447,test-department,16.000000,16.000000
447,test-queue1,16.000000,0.000000
447,test-queue2,0.000000,8.000000
448,test-queue2,0.000000,8.000000
448,test-queue3,0.000000,8.000000
448,test-department,16.000000,16.000000
448,test-queue1,16.000000,0.000000
449,test-queue3,0.000000,8.000000
449,test-department,16.000000,16.000000
449,test-queue1,16.000000,0.000000
449,test-queue2,0.000000,8.000000
450,test-queue1,16.000000,0.000000
450,test-queue2,0.000000,8.000000
450,test-queue3,0.000000,8.000000
450,test-department,16.000000,16.000000
451,test-queue2,0.000000,8.000000
451,test-queue3,0.000000,8.000000
451,test-department,16.000000,16.000000
451,test-queue1,16.000000,0.000000
452,test-queue2,0.000000,8.000000
452,test-queue3,0.000000,8.000000
452,test-department,16.000000,16.000000
452,test-queue1,16.000000,0.000000
453,test-department,16.000000,16.000000
453,test-queue1,16.000000,0.000000
453,test-queue2,0.000000,8.000000
453,test-queue3,0.000000,8.000000
454,test-queue1,16.000000,0.000000
454,test-queue2,0.000000,8.000000
454,test-queue3,0.000000,8.000000
454,test-department,16.000000,16.000000
455,test-department,16.000000,16.000000
455,test-queue1,16.000000,0.000000
455,test-queue2,0.000000,8.000000
455,test-queue3,0.000000,8.000000
456,test-department,16.000000,16.000000
456,test-queue1,16.000000,0.000000
456,test-queue2,0.000000,8.000000
456,test-queue3,0.000000,8.000000
457,test-department,16.000000,16.000000
457,test-queue1,16.000000,0.000000
457,test-queue2,0.000000,8.000000
457,test-queue3,0.000000,8.000000
458,test-queue3,0.000000,8.000000
458,test-department,16.000000,16.000000
458,test-queue1,16.000000,0.000000
458,test-queue2,0.000000,8.000000
459,test-queue3,0.000000,8.000000
459,test-department,16.000000,16.000000
459,test-queue1,16.000000,0.000000
459,test-queue2,0.000000,8.000000
460,test-queue3,0.000000,8.000000
460,test-department,16.000000,16.000000
460,test-queue1,16.000000,0.000000
460,test-queue2,0.000000,8.000000
461,test-queue2,0.000000,8.000000
461,test-queue3,0.000000,8.000000
461,test-department,16.000000,16.000000
461,test-queue1,16.000000,0.000000
462,test-department,16.000000,16.000000
462,test-queue1,16.000000,0.000000
462,test-queue2,0.000000,8.000000
462,test-queue3,0.000000,8.000000
463,test-department,16.000000,16.000000
463,test-queue1,16.000000,0.000000
463,test-queue2,0.000000,8.000000
463,test-queue3,0.000000,8.000000
464,test-queue2,0.000000,8.000000
464,test-queue3,0.000000,8.000000
464,test-department,16.000000,16.000000
464,test-queue1,16.000000,0.000000
465,test-queue2,0.000000,8.000000
465,test-queue3,0.000000,8.000000
465,test-department,16.000000,16.000000
465,test-queue1,16.000000,0.000000
466,test-department,16.000000,16.000000
466,test-queue1,16.000000,0.000000
466,test-queue2,0.000000,8.000000
466,test-queue3,0.000000,8.000000
467,test-queue2,0.000000,8.000000
467,test-queue3,0.000000,8.000000
467,test-department,16.000000,16.000000
467,test-queue1,16.000000,0.000000
468,test-queue2,0.000000,8.000000
468,test-queue3,0.000000,8.000000
468,test-department,16.000000,16.000000
468,test-queue1,16.000000,0.000000
469,test-queue2,0.000000,8.000000
469,test-queue3,0.000000,8.000000
469,test-department,16.000000,16.000000
469,test-queue1,16.000000,0.000000
470,test-queue3,0.000000,8.000000
470,test-department,16.000000,16.000000
470,test-queue1,16.000000,0.000000
470,test-queue2,0.000000,8.000000
471,test-queue1,16.000000,0.000000
471,test-queue2,0.000000,8.000000
471,test-queue3,0.000000,8.000000
471,test-department,16.000000,16.000000
472,test-queue3,0.000000,8.000000
472,test-department,16.000000,16.000000
472,test-queue1,16.000000,0.000000
472,test-queue2,0.000000,8.000000
473,test-queue2,0.000000,8.000000
473,test-queue3,0.000000,8.000000
473,test-department,16.000000,16.000000
473,test-queue1,16.000000,0.000000
474,test-department,16.000000,16.000000
474,test-queue1,16.000000,0.000000
474,test-queue2,0.000000,8.000000
474,test-queue3,0.000000,8.000000
475,test-department,16.000000,16.000000
475,test-queue1,16.000000,0.000000
475,test-queue2,0.000000,8.000000
475,test-queue3,0.000000,8.000000
476,test-department,16.000000,16.000000
476,test-queue1,16.000000,0.000000
476,test-queue2,0.000000,8.000000
476,test-queue3,0.000000,8.000000
477,test-department,16.000000,16.000000
477,test-queue1,16.000000,0.000000
477,test-queue2,0.000000,8.000000
477,test-queue3,0.000000,8.000000
478,test-queue2,0.000000,8.000000
478,test-queue3,0.000000,8.000000
478,test-department,16.000000,16.000000
478,test-queue1,16.000000,0.000000
479,test-queue3,0.000000,8.000000
479,test-department,16.000000,16.000000
479,test-queue1,16.000000,0.000000
479,test-queue2,0.000000,8.000000
480,test-queue3,0.000000,8.000000
480,test-department,16.000000,16.000000
480,test-queue1,16.000000,0.000000
480,test-queue2,0.000000,8.000000
481,test-department,16.000000,16.000000
481,test-queue1,16.000000,0.000000
481,test-queue2,0.000000,8.000000
481,test-queue3,0.000000,8.000000
482,test-queue3,0.000000,8.000000
482,test-department,16.000000,16.000000
482,test-queue1,16.000000,0.000000
482,test-queue2,0.000000,8.000000
483,test-queue3,0.000000,8.000000
483,test-department,16.000000,16.000000
483,test-queue1,16.000000,0.000000
483,test-queue2,0.000000,8.000000
484,test-department,16.000000,16.000000
484,test-queue1,16.000000,0.000000
484,test-queue2,0.000000,8.000000
484,test-queue3,0.000000,8.000000
485,test-queue3,0.000000,8.000000
485,test-department,16.000000,16.000000
485,test-queue1,16.000000,0.000000
485,test-queue2,0.000000,8.000000
486,test-queue2,0.000000,8.000000
486,test-queue3,0.000000,8.000000
486,test-department,16.000000,16.000000
486,test-queue1,16.000000,0.000000
487,test-queue3,0.000000,8.000000
487,test-department,16.000000,16.000000
487,test-queue1,16.000000,0.000000
487,test-queue2,0.000000,8.000000
488,test-queue2,0.000000,8.000000
488,test-queue3,0.000000,8.000000
488,test-department,16.000000,16.000000
488,test-queue1,16.000000,0.000000
489,test-queue3,0.000000,8.000000
489,test-department,16.000000,16.000000
489,test-queue1,16.000000,0.000000
489,test-queue2,0.000000,8.000000
490,test-department,16.000000,16.000000
490,test-queue1,16.000000,0.000000
490,test-queue2,0.000000,8.000000
490,test-queue3,0.000000,8.000000
491,test-queue1,16.000000,0.000000
491,test-queue2,0.000000,8.000000
491,test-queue3,0.000000,8.000000
491,test-department,16.000000,16.000000
492,test-queue3,0.000000,8.000000
492,test-department,16.000000,16.000000
492,test-queue1,16.000000,0.000000
492,test-queue2,0.000000,8.000000
493,test-department,16.000000,16.000000
493,test-queue1,16.000000,0.000000
493,test-queue2,0.000000,8.000000
493,test-queue3,0.000000,8.000000
494,test-department,16.000000,16.000000
494,test-queue1,16.000000,0.000000
494,test-queue2,0.000000,8.000000
494,test-queue3,0.000000,8.000000
495,test-queue2,0.000000,8.000000
495,test-queue3,0.000000,8.000000
495,test-department,16.000000,16.000000
495,test-queue1,16.000000,0.000000
496,test-queue3,0.000000,8.000000
496,test-department,16.000000,16.000000
496,test-queue1,16.000000,0.000000
496,test-queue2,0.000000,8.000000
497,test-queue2,0.000000,8.000000
497,test-queue3,0.000000,8.000000
497,test-department,16.000000,16.000000
497,test-queue1,16.000000,0.000000
498,test-queue3,0.000000,8.000000
498,test-department,16.000000,16.000000
498,test-queue1,16.000000,0.000000
498,test-queue2,0.000000,8.000000
499,test-department,16.000000,16.000000
499,test-queue1,16.000000,0.000000
499,test-queue2,0.000000,8.000000
499,test-queue3,0.000000,8.000000
500,test-queue1,16.000000,0.000000
500,test-queue2,0.000000,8.000000
500,test-queue3,0.000000,8.000000
500,test-department,16.000000,16.000000
501,test-queue1,16.000000,0.000000
501,test-queue2,0.000000,8.000000
501,test-queue3,0.000000,8.000000
501,test-department,16.000000,16.000000
502,test-queue1,16.000000,0.000000
502,test-queue2,0.000000,8.000000
502,test-queue3,0.000000,8.000000
502,test-department,16.000000,16.000000
503,test-queue1,16.000000,0.000000
503,test-queue2,0.000000,8.000000
503,test-queue3,0.000000,8.000000
503,test-department,16.000000,16.000000
504,test-queue1,16.000000,0.000000
504,test-queue2,0.000000,8.000000
504,test-queue3,0.000000,8.000000
504,test-department,16.000000,16.000000
505,test-queue3,0.000000,8.000000
505,test-department,16.000000,16.000000
505,test-queue1,16.000000,0.000000
505,test-queue2,0.000000,8.000000
506,test-department,16.000000,16.000000
506,test-queue1,16.000000,0.000000
506,test-queue2,0.000000,8.000000
506,test-queue3,0.000000,8.000000
507,test-queue2,0.000000,8.000000
507,test-queue3,0.000000,8.000000
507,test-department,16.000000,16.000000
507,test-queue1,16.000000,0.000000
508,test-department,16.000000,16.000000
508,test-queue1,16.000000,0.000000
508,test-queue2,0.000000,8.000000
508,test-queue3,0.000000,8.000000
509,test-queue2,0.000000,8.000000
509,test-queue3,0.000000,8.000000
509,test-department,16.000000,16.000000
509,test-queue1,16.000000,0.000000
510,test-queue3,0.000000,8.000000
510,test-department,16.000000,16.000000
510,test-queue1,16.000000,0.000000
510,test-queue2,0.000000,8.000000
511,test-queue3,0.000000,8.000000
511,test-department,16.000000,16.000000
511,test-queue1,16.000000,0.000000
511,test-queue2,0.000000,8.000000
512,test-queue1,16.000000,0.000000
512,test-queue2,0.000000,8.000000
512,test-queue3,0.000000,8.000000
512,test-department,16.000000,16.000000
513,test-queue2,0.000000,8.000000
513,test-queue3,0.000000,8.000000
513,test-department,16.000000,16.000000
513,test-queue1,16.000000,0.000000
514,test-department,16.000000,16.000000
514,test-queue1,16.000000,0.000000
514,test-queue2,0.000000,8.000000
514,test-queue3,0.000000,8.000000
515,test-department,16.000000,16.000000
515,test-queue1,16.000000,0.000000
515,test-queue2,0.000000,8.000000
515,test-queue3,0.000000,8.000000
516,test-queue3,0.000000,8.000000
516,test-department,16.000000,16.000000
516,test-queue1,16.000000,0.000000
516,test-queue2,0.000000,8.000000
517,test-queue3,0.000000,8.000000
517,test-department,16.000000,16.000000
517,test-queue1,16.000000,0.000000
517,test-queue2,0.000000,8.000000
518,test-department,16.000000,16.000000
518,test-queue1,16.000000,0.000000
518,test-queue2,0.000000,8.000000
518,test-queue3,0.000000,8.000000
519,test-department,16.000000,16.000000
519,test-queue1,16.000000,0.000000
519,test-queue2,0.000000,8.000000
519,test-queue3,0.000000,8.000000
520,test-queue2,0.000000,8.000000
520,test-queue3,0.000000,8.000000
520,test-department,16.000000,16.000000
520,test-queue1,16.000000,0.000000
521,test-queue3,0.000000,8.000000
521,test-department,16.000000,16.000000
521,test-queue1,16.000000,0.000000
521,test-queue2,0.000000,8.000000
522,test-queue2,0.000000,8.000000
522,test-queue3,0.000000,8.000000
522,test-department,16.000000,16.000000
522,test-queue1,16.000000,0.000000
523,test-department,16.000000,16.000000
523,test-queue1,16.000000,0.000000
523,test-queue2,0.000000,8.000000
523,test-queue3,0.000000,8.000000
524,test-department,16.000000,16.000000
524,test-queue1,16.000000,0.000000
524,test-queue2,0.000000,8.000000
524,test-queue3,0.000000,8.000000
525,test-queue2,0.000000,8.000000
525,test-queue3,0.000000,8.000000
525,test-department,16.000000,16.000000
525,test-queue1,16.000000,0.000000
526,test-queue3,0.000000,8.000000
526,test-department,16.000000,16.000000
526,test-queue1,16.000000,0.000000
526,test-queue2,0.000000,8.000000
527,test-queue1,16.000000,0.000000
527,test-queue2,0.000000,8.000000
527,test-queue3,0.000000,8.000000
527,test-department,16.000000,16.000000
528,test-queue1,16.000000,0.000000
528,test-queue2,0.000000,8.000000
528,test-queue3,0.000000,8.000000
528,test-department,16.000000,16.000000
529,test-department,16.000000,16.000000
529,test-queue1,16.000000,0.000000
529,test-queue2,0.000000,8.000000
529,test-queue3,0.000000,8.000000
530,test-department,16.000000,16.000000
530,test-queue1,16.000000,0.000000
530,test-queue2,0.000000,8.000000
530,test-queue3,0.000000,8.000000
531,test-queue2,0.000000,8.000000
531,test-queue3,0.000000,8.000000
531,test-department,16.000000,16.000000
531,test-queue1,16.000000,0.000000
532,test-queue2,0.000000,8.000000
532,test-queue3,0.000000,8.000000
532,test-department,16.000000,16.000000
532,test-queue1,16.000000,0.000000
533,test-queue3,0.000000,8.000000
533,test-department,16.000000,16.000000
533,test-queue1,16.000000,0.000000
533,test-queue2,0.000000,8.000000
534,test-department,16.000000,16.000000
534,test-queue1,16.000000,0.000000
534,test-queue2,0.000000,8.000000
534,test-queue3,0.000000,8.000000
535,test-queue1,16.000000,0.000000
535,test-queue2,0.000000,8.000000
535,test-queue3,0.000000,8.000000
535,test-department,16.000000,16.000000
536,test-queue1,16.000000,0.000000
536,test-queue2,0.000000,8.000000
536,test-queue3,0.000000,8.000000
536,test-department,16.000000,16.000000
537,test-queue2,0.000000,8.000000
537,test-queue3,0.000000,8.000000
537,test-department,16.000000,16.000000
537,test-queue1,16.000000,0.000000
538,test-queue1,16.000000,0.000000
538,test-queue2,0.000000,8.000000
538,test-queue3,0.000000,8.000000
538,test-department,16.000000,16.000000
539,test-queue3,0.000000,8.000000
539,test-department,16.000000,16.000000
539,test-queue1,16.000000,0.000000
539,test-queue2,0.000000,8.000000
540,test-queue1,16.000000,0.000000
540,test-queue2,0.000000,8.000000
540,test-queue3,0.000000,8.000000
540,test-department,16.000000,16.000000
541,test-queue2,0.000000,8.000000
541,test-queue3,0.000000,8.000000
541,test-department,16.000000,16.000000
541,test-queue1,16.000000,0.000000
542,test-department,16.000000,16.000000
542,test-queue1,16.000000,0.000000
542,test-queue2,0.000000,8.000000
542,test-queue3,0.000000,8.000000
543,test-department,16.000000,16.000000
543,test-queue1,16.000000,0.000000
543,test-queue2,0.000000,8.000000
543,test-queue3,0.000000,8.000000
544,test-queue2,0.000000,8.000000
544,test-queue3,0.000000,8.000000
544,test-department,16.000000,16.000000
544,test-queue1,16.000000,0.000000
545,test-department,16.000000,16.000000
545,test-queue1,16.000000,0.000000
545,test-queue2,0.000000,8.000000
545,test-queue3,0.000000,8.000000
546,test-queue3,0.000000,8.000000
546,test-department,16.000000,16.000000
546,test-queue1,16.000000,0.000000
546,test-queue2,0.000000,8.000000
547,test-queue2,0.000000,8.000000
547,test-queue3,0.000000,8.000000
547,test-department,16.000000,16.000000
547,test-queue1,16.000000,0.000000
548,test-queue2,0.000000,8.000000
548,test-queue3,0.000000,8.000000
548,test-department,16.000000,16.000000
548,test-queue1,16.000000,0.000000
549,test-department,16.000000,16.000000
549,test-queue1,16.000000,0.000000
549,test-queue2,0.000000,8.000000
549,test-queue3,0.000000,8.000000
550,test-queue3,0.000000,8.000000
550,test-department,16.000000,16.000000
550,test-queue1,16.000000,0.000000
550,test-queue2,0.000000,8.000000
551,test-queue2,0.000000,8.000000
551,test-queue3,0.000000,8.000000
551,test-department,16.000000,16.000000
551,test-queue1,16.000000,0.000000
552,test-queue2,0.000000,8.000000
552,test-queue3,0.000000,8.000000
552,test-department,16.000000,16.000000
552,test-queue1,16.000000,0.000000
553,test-queue2,0.000000,8.000000
553,test-queue3,0.000000,8.000000
553,test-department,16.000000,16.000000
553,test-queue1,16.000000,0.000000
554,test-queue2,0.000000,8.000000
554,test-queue3,0.000000,8.000000
554,test-department,16.000000,16.000000
554,test-queue1,16.000000,0.000000
555,test-queue2,0.000000,8.000000
555,test-queue3,0.000000,8.000000
555,test-department,16.000000,16.000000
555,test-queue1,16.000000,0.000000
556,test-queue2,0.000000,8.000000
556,test-queue3,0.000000,8.000000
556,test-department,16.000000,16.000000
556,test-queue1,16.000000,0.000000
557,test-department,16.000000,16.000000
557,test-queue1,16.000000,0.000000
557,test-queue2,0.000000,8.000000
557,test-queue3,0.000000,8.000000
558,test-department,16.000000,16.000000
558,test-queue1,16.000000,0.000000
558,test-queue2,0.000000,8.000000
558,test-queue3,0.000000,8.000000
559,test-queue2,0.000000,8.000000
559,test-queue3,0.000000,8.000000
559,test-department,16.000000,16.000000
559,test-queue1,16.000000,0.000000
560,test-department,16.000000,16.000000
560,test-queue1,16.000000,0.000000
560,test-queue2,0.000000,8.000000
560,test-queue3,0.000000,8.000000
561,test-department,16.000000,16.000000
561,test-queue1,16.000000,0.000000
561,test-queue2,0.000000,8.000000
561,test-queue3,0.000000,8.000000
562,test-queue2,0.000000,8.000000
562,test-queue3,0.000000,8.000000
562,test-department,16.000000,16.000000
562,test-queue1,16.000000,0.000000
563,test-queue3,0.000000,8.000000
563,test-department,16.000000,16.000000
563,test-queue1,16.000000,0.000000
563,test-queue2,0.000000,8.000000
564,test-queue2,0.000000,8.000000
564,test-queue3,0.000000,8.000000
564,test-department,16.000000,16.000000
564,test-queue1,16.000000,0.000000
565,test-queue2,0.000000,8.000000
565,test-queue3,0.000000,8.000000
565,test-department,16.000000,16.000000
565,test-queue1,16.000000,0.000000
566,test-department,16.000000,16.000000
566,test-queue1,16.000000,0.000000
566,test-queue2,0.000000,8.000000
566,test-queue3,0.000000,8.000000
567,test-queue2,0.000000,8.000000
567,test-queue3,0.000000,8.000000
567,test-department,16.000000,16.000000
567,test-queue1,16.000000,0.000000
568,test-queue1,16.000000,0.000000
568,test-queue2,0.000000,8.000000
568,test-queue3,0.000000,8.000000
568,test-department,16.000000,16.000000
569,test-queue1,16.000000,0.000000
569,test-queue2,0.000000,8.000000
569,test-queue3,0.000000,8.000000
569,test-department,16.000000,16.000000
570,test-department,16.000000,16.000000
570,test-queue1,16.000000,0.000000
570,test-queue2,0.000000,8.000000
570,test-queue3,0.000000,8.000000
571,test-department,16.000000,16.000000
571,test-queue1,16.000000,0.000000
571,test-queue2,0.000000,8.000000
571,test-queue3,0.000000,8.000000
572,test-queue1,16.000000,0.000000
572,test-queue2,0.000000,8.000000
572,test-queue3,0.000000,8.000000
572,test-department,16.000000,16.000000
573,test-department,16.000000,16.000000
573,test-queue1,16.000000,0.000000
573,test-queue2,0.000000,8.000000
573,test-queue3,0.000000,8.000000
574,test-department,16.000000,16.000000
574,test-queue1,16.000000,0.000000
574,test-queue2,0.000000,8.000000
574,test-queue3,0.000000,8.000000
575,test-department,16.000000,16.000000
575,test-queue1,16.000000,0.000000
575,test-queue2,0.000000,8.000000
575,test-queue3,0.000000,8.000000
576,test-queue3,0.000000,8.000000
576,test-department,16.000000,16.000000
576,test-queue1,16.000000,0.000000
576,test-queue2,0.000000,8.000000
577,test-department,16.000000,16.000000
577,test-queue1,16.000000,0.000000
577,test-queue2,0.000000,8.000000
577,test-queue3,0.000000,8.000000
578,test-queue3,0.000000,8.000000
578,test-department,16.000000,16.000000
578,test-queue1,16.000000,0.000000
578,test-queue2,0.000000,8.000000
579,test-department,16.000000,16.000000
579,test-queue1,16.000000,0.000000
579,test-queue2,0.000000,8.000000
579,test-queue3,0.000000,8.000000
580,test-queue3,0.000000,8.000000
580,test-department,16.000000,16.000000
580,test-queue1,16.000000,0.000000
580,test-queue2,0.000000,8.000000
581,test-queue1,16.000000,0.000000
581,test-queue2,0.000000,8.000000
581,test-queue3,0.000000,8.000000
581,test-department,16.000000,16.000000
582,test-department,16.000000,16.000000
582,test-queue1,16.000000,0.000000
582,test-queue2,0.000000,8.000000
582,test-queue3,0.000000,8.000000
583,test-queue2,0.000000,8.000000
583,test-queue3,0.000000,8.000000
583,test-department,16.000000,16.000000
583,test-queue1,16.000000,0.000000
584,test-queue2,0.000000,8.000000
584,test-queue3,0.000000,8.000000
584,test-department,16.000000,16.000000
584,test-queue1,16.000000,0.000000
585,test-queue3,0.000000,8.000000
585,test-department,16.000000,16.000000
585,test-queue1,16.000000,0.000000
585,test-queue2,0.000000,8.000000
586,test-queue1,16.000000,0.000000
586,test-queue2,0.000000,8.000000
586,test-queue3,0.000000,8.000000
586,test-department,16.000000,16.000000
587,test-queue3,0.000000,8.000000
587,test-department,16.000000,16.000000
587,test-queue1,16.000000,0.000000
587,test-queue2,0.000000,8.000000
588,test-queue3,0.000000,8.000000
588,test-department,16.000000,16.000000
588,test-queue1,16.000000,0.000000
588,test-queue2,0.000000,8.000000
589,test-department,16.000000,16.000000
589,test-queue1,16.000000,0.000000
589,test-queue2,0.000000,8.000000
589,test-queue3,0.000000,8.000000
590,test-queue2,0.000000,8.000000
590,test-queue3,0.000000,8.000000
590,test-department,16.000000,16.000000
590,test-queue1,16.000000,0.000000
591,test-queue2,0.000000,8.000000
591,test-queue3,0.000000,8.000000
591,test-department,16.000000,16.000000
591,test-queue1,16.000000,0.000000
592,test-queue2,0.000000,8.000000
592,test-queue3,0.000000,8.000000
592,test-department,16.000000,16.000000
592,test-queue1,16.000000,0.000000
593,test-queue1,16.000000,0.000000
593,test-queue2,0.000000,8.000000
593,test-queue3,0.000000,8.000000
593,test-department,16.000000,16.000000
594,test-department,16.000000,16.000000
594,test-queue1,16.000000,0.000000
594,test-queue2,0.000000,8.000000
594,test-queue3,0.000000,8.000000
595,test-queue3,0.000000,8.000000
595,test-department,16.000000,16.000000
595,test-queue1,16.000000,0.000000
595,test-queue2,0.000000,8.000000
596,test-queue3,0.000000,8.000000
596,test-department,16.000000,16.000000
596,test-queue1,16.000000,0.000000
596,test-queue2,0.000000,8.000000
597,test-queue3,0.000000,8.000000
597,test-department,16.000000,16.000000
597,test-queue1,16.000000,0.000000
597,test-queue2,0.000000,8.000000
598,test-queue1,16.000000,0.000000
598,test-queue2,0.000000,8.000000
